timestamp,label
20140217_224723880,knuck
20140217_224724690,pad
20140217_224725710,knuck
20140217_224726470,knuck
20140217_224727321,pad
20140217_224727980,pad
20140217_224728770,knuck
20140217_224729290,knuck
20140217_224730142,knuck
20140217_224730690,pad
20140217_224731370,pad
20140217_224731970,pad
20140217_224732780,pad
20140217_224733320,knuck
20140217_224734181,pad
20140217_224734730,pad
20140217_224735551,knuck
20140217_224736090,knuck
20140217_224737120,pad
20140217_224737661,knuck
20140217_224738761,pad
20140217_224739541,pad
20140217_224741020,knuck
20140217_224742240,pad
20140217_224742870,knuck
20140217_224743821,knuck
20140217_224744510,knuck
20140217_224745451,pad
20140217_224746020,pad
20140217_224746950,knuck
20140217_224747480,knuck
20140217_224748410,knuck
20140217_224749060,knuck
20140217_224749969,knuck
20140217_224750490,pad
20140217_224751389,pad
20140217_224751910,knuck
20140217_224752850,knuck
20140217_224753451,knuck
20140217_224754520,knuck
20140217_224755171,knuck
20140217_224755901,knuck
20140217_224756540,pad
20140217_224757160,pad
20140217_224757760,pad
20140217_224759121,pad
20140217_224759620,knuck
20140217_224800720,knuck
20140217_224801229,pad
20140217_224802110,pad
20140217_224802650,knuck
20140306_171706410,knuck
20140306_171706950,pad
20140306_171707407,pad
20140306_171707790,pad
20140306_171708245,knuck
20140306_171708651,knuck
20140306_171709040,knuck
20140306_171709404,knuck
20140306_171709869,pad
20140306_171710225,knuck
20140306_171711417,knuck
20140306_171711849,knuck
20140306_171713017,pad
20140306_171713431,pad
20140306_171713821,knuck
20140306_171714269,pad
20140306_171714641,knuck
20140306_171715123,pad
20140306_171716282,knuck
20140306_171717289,pad
20140306_171717695,knuck
20140306_171718051,knuck
20140306_171718828,knuck
20140306_171719243,pad
20140306_171719751,knuck
20140306_171720165,pad
20140306_171720529,knuck
20140306_171720868,knuck
20140306_171721223,knuck
20140306_171722061,knuck
20140306_171722450,knuck
20140306_171723068,knuck
20140306_171723617,knuck
20140306_171724108,knuck
20140306_171724430,pad
20140306_171724862,pad
20140306_171725242,knuck
20140306_171727044,knuck
20140306_171727576,knuck
20140306_171728549,pad
20140306_171728888,pad
20140306_171729336,pad
20140306_171729852,pad
20140306_171730224,pad
20140306_171730799,pad
20140306_171731273,knuck
20140306_171731654,pad
20140306_171732263,knuck
20140306_171732534,knuck
20140306_171733579,knuck
20140306_171734598,knuck
20140306_171735208,knuck
20140306_171736038,knuck
20140306_171736718,pad
20140306_171737548,pad
20140306_171737989,pad
20140306_171738749,pad
20140306_171739559,knuck
20140306_171740068,knuck
20140306_171741109,pad
20140306_171741649,pad
20140306_171742739,knuck
20140306_171743658,pad
20140306_171744449,pad
20140306_171745178,pad
20140306_171745928,knuck
20140306_171746758,pad
20140306_171747278,pad
20140306_171747879,knuck
20140306_171749069,pad
20140306_171749618,knuck
20140306_171750168,knuck
20140306_171750768,knuck
20140306_171751369,pad
20140306_171751898,pad
20140306_171752329,pad
20140306_171752779,knuck
20140306_171753318,knuck
20140306_171753909,knuck
20140306_171755798,pad
20140306_171756489,knuck
20140306_171757068,pad
20140306_171757648,knuck
20140306_171758119,knuck
20140306_171758638,knuck
20140306_171759218,pad
20140306_171800379,knuck
20140306_171800928,knuck
20140306_171801408,knuck
20140306_171802688,knuck
20140306_171803120,knuck
20140306_171803629,knuck
20140306_171804169,pad
20140306_171804769,knuck
20140306_171805559,knuck
20140306_171806078,knuck
20140306_171807438,pad
20140306_171807928,knuck
20140306_171808539,knuck
20140306_171809879,knuck
20140306_171810138,knuck
20140306_171810619,pad
20140306_171810949,knuck
20140306_171811238,knuck
20140306_171811509,knuck
20140306_171811779,pad
20140306_171812039,knuck
20140306_171812269,knuck
20140306_171812518,knuck
20140306_171812818,pad
20140306_171813098,knuck
20140306_171813338,pad
20140306_171813598,knuck
20140306_171813858,knuck
20140306_171814118,pad
20140306_171814338,pad
20140306_171814578,knuck
20140306_171814878,pad
20140306_171815178,pad
20140306_171815459,pad
20140306_171815729,knuck
20140306_171815979,pad
20140306_171816289,knuck
20140306_171816499,knuck
20140306_171816739,knuck
20140306_171817028,knuck
20140306_171817819,knuck
20140306_171818348,pad
20140306_171818859,pad
20140306_171823379,pad
20140306_171823939,pad
20140306_171824428,knuck
20140306_171824948,knuck
20140306_171825448,knuck
20140306_171826128,knuck
20140306_171826528,knuck
20140306_171826999,pad
20140306_171827419,knuck
20140306_171827909,knuck
20140306_171828258,pad
20140306_171828669,knuck
20140306_171829069,knuck
20140306_171829529,knuck
20140306_171829939,pad
20140306_171830309,knuck
20140306_171830709,pad
20140306_171831658,pad
20140306_171832169,knuck
20140306_171832798,knuck
20140306_171833209,pad
20140306_171833789,knuck
20140306_171834198,pad
20140306_171835498,knuck
20140306_171836613,pad
20140306_171837078,pad
20140306_171957786,pad
20140306_171958226,pad
20140306_171958530,knuck
20140306_171958776,knuck
20140306_171959131,pad
20140306_171959453,knuck
20140306_171959698,pad
20140306_172000011,pad
20140306_172000298,pad
20140306_172000569,knuck
20140306_172001204,pad
20140306_172001457,knuck
20140306_172001660,knuck
20140306_172001931,pad
20140306_172002159,pad
20140306_172002422,knuck
20140306_172002650,knuck
20140306_172002896,pad
20140306_172003100,knuck
20140306_172003395,pad
20140306_172004021,knuck
20140306_172004266,knuck
20140306_172004478,knuck
20140306_172004715,knuck
20140306_172004952,knuck
20140306_172005214,pad
20140306_172005485,knuck
20140306_172005696,knuck
20140306_172005942,knuck
20140306_172006264,knuck
20140306_172006906,pad
20140306_172007127,knuck
20140306_172007314,knuck
20140306_172007567,knuck
20140306_172007795,knuck
20140306_172008083,pad
20140306_172008362,knuck
20140306_172008625,pad
20140306_172009115,knuck
20140306_172009649,knuck
20140306_172010342,pad
20140306_172010604,knuck
20140306_172010977,pad
20140306_172011189,pad
20140306_172011383,pad
20140306_172011636,pad
20140306_172011907,pad
20140306_172012153,knuck
20140306_172012449,pad
20140306_172012729,pad
20140306_172013449,knuck
20140306_172013868,knuck
20140306_172014278,pad
20140306_172014698,pad
20140306_172015069,pad
20140306_172015378,knuck
20140306_172015929,knuck
20140306_172016388,knuck
20140306_172016778,knuck
20140306_172017179,knuck
20140306_172018079,knuck
20140306_172018619,pad
20140306_172019289,knuck
20140306_172020638,knuck
20140306_172021148,knuck
20140306_172021568,knuck
20140306_172021958,pad
20140306_172022419,pad
20140306_172022839,knuck
20140306_172023238,knuck
20140306_172024159,knuck
20140306_172024570,knuck
20140306_172025979,pad
20140306_172026458,knuck
20140306_172027038,pad
20140306_172027629,knuck
20140306_172028098,knuck
20140306_172028858,pad
20140306_172029438,pad
20140306_172030718,knuck
20140306_172031769,knuck
20140306_172032289,knuck
20140306_172032969,knuck
20140306_172033338,knuck
20140306_172038378,knuck
20140306_172038858,knuck
20140306_172039279,pad
20140306_172039749,knuck
20140306_172040249,knuck
20140306_172040788,knuck
20140306_172041798,knuck
20140306_172042202,pad
20140306_172043449,knuck
20140306_172044089,pad
20140306_172044509,knuck
20140306_172044908,pad
20140306_172045399,pad
20140306_172045878,knuck
20140306_172046298,pad
20140306_172046769,pad
20140306_172047959,knuck
20140306_172048179,knuck
20140306_172048429,pad
20140306_172048638,knuck
20140306_172048849,knuck
20140306_172049029,knuck
20140306_172049228,pad
20140306_172049448,pad
20140306_172049608,knuck
20140306_172049788,pad
20140306_172049999,knuck
20140306_172050188,pad
20140306_172050380,pad
20140306_172050589,knuck
20140306_172050800,pad
20140306_172051068,knuck
20140306_172051548,knuck
20140306_172051748,pad
20140306_172051969,pad
20140306_172052258,knuck
20140306_172052489,knuck
20140306_172052689,knuck
20140306_172052928,pad
20140306_172053169,knuck
20140306_172053398,knuck
20140306_172053619,pad
20140306_172053868,knuck
20140306_172054278,knuck
20140306_172054709,pad
20140306_172055079,knuck
20140306_172055419,pad
20140306_172055790,knuck
20140306_172056158,pad
20140306_172056458,knuck
20140306_172056828,knuck
20140306_172057408,knuck
20140306_172057749,knuck
20140306_172058129,pad
20140306_172058748,knuck
20140306_172059168,pad
20140306_172059708,pad
20140306_172100078,knuck
20140306_172100458,pad
20140306_172100828,knuck
20140306_172101190,pad
20140306_172101608,pad
20140306_172101999,pad
20140306_172102379,pad
20140306_172102749,knuck
20140306_172103099,pad
20140306_172103738,pad
20140306_172104368,pad
20140306_172104780,pad
20140306_172105159,knuck
20140306_172105539,pad
20140306_172105909,pad
20140306_220510790,knuck
20140306_220511171,knuck
20140306_220511509,knuck
20140306_220511917,knuck
20140306_220512331,knuck
20140306_220512644,knuck
20140306_220512940,pad
20140306_220513380,knuck
20140306_220513745,knuck
20140306_220514193,knuck
20140306_220514930,knuck
20140306_220515209,knuck
20140306_220515506,knuck
20140306_220515819,pad
20140306_220516167,pad
20140306_220516479,knuck
20140306_220516775,knuck
20140306_220517157,pad
20140306_220517783,knuck
20140306_220518130,pad
20140306_220518985,knuck
20140306_220519205,pad
20140306_220519459,pad
20140306_220519764,knuck
20140306_220519993,knuck
20140306_220520255,knuck
20140306_220520543,knuck
20140306_220520780,pad
20140306_220521026,pad
20140306_220521271,knuck
20140306_220522067,knuck
20140306_220522321,pad
20140306_220522846,knuck
20140306_220523083,knuck
20140306_220523295,knuck
20140306_220523887,knuck
20140306_220524446,pad
20140306_220524971,pad
20140306_220525538,knuck
20140306_220526588,pad
20140306_220527223,knuck
20140306_220527477,knuck
20140306_220527790,pad
20140306_220528061,knuck
20140306_220528315,pad
20140306_220528552,knuck
20140306_220528927,knuck
20140306_220529179,knuck
20140306_220530136,knuck
20140306_220530636,pad
20140306_220531631,knuck
20140306_220533211,pad
20140306_220533741,knuck
20140306_220534311,knuck
20140306_220534771,knuck
20140306_220535122,knuck
20140306_220535710,pad
20140306_220536521,knuck
20140306_220536911,knuck
20140306_220537461,knuck
20140306_220538300,pad
20140306_220538771,knuck
20140306_220539211,pad
20140306_220539871,pad
20140306_220540310,knuck
20140306_220540771,pad
20140306_220541231,pad
20140306_220541712,knuck
20140306_220542243,pad
20140306_220542882,pad
20140306_220543771,knuck
20140306_220544251,knuck
20140306_220544751,pad
20140306_220545360,pad
20140306_220545691,knuck
20140306_220546321,knuck
20140306_220546801,knuck
20140306_220547200,pad
20140306_220547720,knuck
20140306_220548201,pad
20140306_220549191,knuck
20140306_220549570,pad
20140306_220550091,pad
20140306_220550801,pad
20140306_220551400,knuck
20140306_220551922,pad
20140306_220552532,pad
20140306_220553132,knuck
20140306_220553682,pad
20140306_220554051,knuck
20140306_220555071,knuck
20140306_220556461,knuck
20140306_220556902,knuck
20140306_220557482,knuck
20140306_220558131,knuck
20140306_220558671,knuck
20140306_220559061,knuck
20140306_220559651,knuck
20140306_220600191,knuck
20140306_220600861,knuck
20140306_220602632,knuck
20140306_220602890,pad
20140306_220603132,pad
20140306_220603361,pad
20140306_220603621,pad
20140306_220603821,knuck
20140306_220604070,knuck
20140306_220604301,pad
20140306_220604521,pad
20140306_220604741,knuck
20140306_220605005,knuck
20140306_220605222,knuck
20140306_220605452,knuck
20140306_220605671,pad
20140306_220605930,knuck
20140306_220606171,knuck
20140306_220606401,pad
20140306_220606622,pad
20140306_220606881,knuck
20140306_220607121,knuck
20140306_220607382,pad
20140306_220607611,pad
20140306_220607871,pad
20140306_220608141,knuck
20140306_220608452,pad
20140306_220608660,pad
20140306_220608961,pad
20140306_220609282,knuck
20140306_220610051,knuck
20140306_220610361,knuck
20140306_220610750,pad
20140306_220611121,knuck
20140306_220611551,knuck
20140306_220611902,knuck
20140306_220612312,knuck
20140306_220612732,knuck
20140306_220613512,knuck
20140306_220613981,knuck
20140306_220614431,knuck
20140306_220614902,knuck
20140306_220615311,pad
20140306_220615751,pad
20140306_220616120,knuck
20140306_220616531,knuck
20140306_220616941,pad
20140306_220617350,pad
20140306_220617742,pad
20140306_220618081,knuck
20140306_220618510,knuck
20140306_220618881,knuck
20140306_220619241,pad
20140306_220620021,pad
20140306_220620442,knuck
20140306_220620840,pad
20140306_220621291,pad
20140306_220621660,pad
20140306_220731737,knuck
20140306_220731923,knuck
20140306_220732118,knuck
20140306_220732355,knuck
20140306_220732609,pad
20140306_220732813,knuck
20140306_220733033,knuck
20140306_220733685,pad
20140306_220733922,knuck
20140306_220734092,pad
20140306_220734694,knuck
20140306_220734879,knuck
20140306_220735065,knuck
20140306_220735336,pad
20140306_220735548,knuck
20140306_220735718,knuck
20140306_220736184,knuck
20140306_220736396,knuck
20140306_220736556,pad
20140306_220736726,pad
20140306_220737285,knuck
20140306_220737447,knuck
20140306_220737666,knuck
20140306_220737911,pad
20140306_220738150,pad
20140306_220738326,pad
20140306_220738471,knuck
20140306_220738649,pad
20140306_220738801,knuck
20140306_220738954,knuck
20140306_220739581,knuck
20140306_220739750,knuck
20140306_220739936,knuck
20140306_220740080,pad
20140306_220740512,pad
20140306_220740775,pad
20140306_220740953,knuck
20140306_220741122,knuck
20140306_220741259,knuck
20140306_220741614,pad
20140306_220742232,pad
20140306_220742384,knuck
20140306_220742622,pad
20140306_220742901,knuck
20140306_220743071,knuck
20140306_220743206,pad
20140306_220743604,pad
20140306_220743816,knuck
20140306_220743986,knuck
20140306_220744164,pad
20140306_220744802,knuck
20140306_220745592,knuck
20140306_220745950,pad
20140306_220746291,knuck
20140306_220746691,knuck
20140306_220747151,knuck
20140306_220747531,knuck
20140306_220747891,knuck
20140306_220748192,pad
20140306_220748811,knuck
20140306_220749671,knuck
20140306_220749960,knuck
20140306_220750271,knuck
20140306_220750981,knuck
20140306_220751322,pad
20140306_220751710,knuck
20140306_220752161,pad
20140306_220752651,knuck
20140306_220753041,knuck
20140306_220753490,knuck
20140306_220754351,knuck
20140306_220754651,knuck
20140306_220754990,knuck
20140306_220755411,knuck
20140306_220755790,knuck
20140306_220756382,pad
20140306_220756821,knuck
20140306_220757301,pad
20140306_220757710,knuck
20140306_220758021,knuck
20140306_220758780,knuck
20140306_220759321,knuck
20140306_220759801,pad
20140306_220800321,pad
20140306_220800662,pad
20140306_220801082,knuck
20140306_220801451,pad
20140306_220801841,pad
20140306_220802270,knuck
20140306_220802711,knuck
20140306_220803481,knuck
20140306_220803821,pad
20140306_220804231,knuck
20140306_220804581,pad
20140306_220804882,knuck
20140306_220805381,pad
20140306_220806010,pad
20140306_220806370,pad
20140306_220806772,knuck
20140306_220807261,knuck
20140306_220809031,knuck
20140306_220809201,pad
20140306_220809382,knuck
20140306_220809551,knuck
20140306_220809711,knuck
20140306_220809881,knuck
20140306_220810061,knuck
20140306_220810291,knuck
20140306_220810471,pad
20140306_220810632,knuck
20140306_220810940,knuck
20140306_220811131,knuck
20140306_220811311,pad
20140306_220811491,pad
20140306_220811781,knuck
20140306_220811991,knuck
20140306_220812161,pad
20140306_220812421,knuck
20140306_220812601,pad
20140306_220812770,pad
20140306_220812931,knuck
20140306_220813121,pad
20140306_220813291,knuck
20140306_220813471,knuck
20140306_220813661,knuck
20140306_220813852,knuck
20140306_220814011,knuck
20140306_220814591,knuck
20140306_220815080,knuck
20140306_220815372,pad
20140306_220815671,knuck
20140306_220815971,pad
20140306_220816242,pad
20140306_220816571,pad
20140306_220817650,knuck
20140306_220818041,pad
20140306_220818502,knuck
20140306_220818832,pad
20140306_220819101,pad
20140306_220819451,knuck
20140306_220819781,knuck
20140306_220820131,pad
20140306_220820691,pad
20140306_220820982,knuck
20140306_220821381,pad
20140306_220821711,knuck
20140306_220821951,pad
20140306_220822240,pad
20140306_220822521,pad
20140306_220822920,pad
20140306_220823231,pad
20140306_220823631,knuck
20140306_220824011,pad
20140306_220824422,knuck
20140306_220825921,knuck
20140306_220826780,pad
20140310_130114651,pad
20140310_130115102,knuck
20140310_130115630,knuck
20140310_130115979,knuck
20140310_130116406,knuck
20140310_130116798,knuck
20140310_130117224,knuck
20140310_130117692,pad
20140310_130118059,knuck
20140310_130118604,pad
20140310_130119489,pad
20140310_130119881,pad
20140310_130120314,knuck
20140310_130120706,knuck
20140310_130121149,knuck
20140310_130121670,pad
20140310_130122027,pad
20140310_130122520,knuck
20140310_130122904,knuck
20140310_130123441,knuck
20140310_130124445,pad
20140310_130124795,knuck
20140310_130125374,knuck
20140310_130126021,knuck
20140310_130126515,pad
20140310_130126865,pad
20140310_130127206,pad
20140310_130127769,pad
20140310_130128059,knuck
20140310_130128433,knuck
20140310_130129514,knuck
20140310_130129796,pad
20140310_130131022,knuck
20140310_130131593,knuck
20140310_130132138,pad
20140310_130132666,knuck
20140310_130133144,knuck
20140310_130133587,knuck
20140310_130134158,knuck
20140310_130134584,pad
20140310_130135555,knuck
20140310_130136083,pad
20140310_130136620,knuck
20140310_130136961,pad
20140310_130137259,knuck
20140310_130137992,knuck
20140310_130138290,pad
20140310_130138690,knuck
20140310_130139134,pad
20140310_130139509,knuck
20140310_130140734,knuck
20140310_130141654,knuck
20140310_130142474,knuck
20140310_130143224,pad
20140310_130144143,knuck
20140310_130144804,knuck
20140310_130145664,pad
20140310_130146254,knuck
20140310_130146915,knuck
20140310_130147403,pad
20140310_130148344,pad
20140310_130148954,knuck
20140310_130149754,knuck
20140310_130150854,pad
20140310_130151534,knuck
20140310_130152274,knuck
20140310_130152874,pad
20140310_130153583,pad
20140310_130154313,knuck
20140310_130154984,pad
20140310_130155914,knuck
20140310_130156645,knuck
20140310_130157214,knuck
20140310_130157734,knuck
20140310_130159023,knuck
20140310_130159544,pad
20140310_130159993,knuck
20140310_130200884,pad
20140310_130201514,knuck
20140310_130202143,knuck
20140310_130203304,pad
20140310_130203874,knuck
20140310_130204474,knuck
20140310_130205053,knuck
20140310_130205904,pad
20140310_130206924,knuck
20140310_130207634,knuck
20140310_130209014,knuck
20140310_130209724,knuck
20140310_130210204,pad
20140310_130211214,pad
20140310_130211794,knuck
20140310_130212355,knuck
20140310_130212907,pad
20140310_130213403,knuck
20140310_130214953,knuck
20140310_130215714,pad
20140310_130216203,pad
20140310_130216874,pad
20140310_130217743,pad
20140310_130219634,knuck
20140310_130220903,pad
20140310_130221604,knuck
20140310_130222173,pad
20140310_130222734,pad
20140310_130223824,knuck
20140310_130224283,pad
20140310_130228494,knuck
20140310_130230733,pad
20140310_130231595,knuck
20140310_130232135,knuck
20140310_130232884,pad
20140310_130233634,knuck
20140310_130234084,pad
20140310_130234613,pad
20140310_130235055,knuck
20140310_130235623,pad
20140310_130236135,pad
20140310_130236685,knuck
20140310_130237294,pad
20140310_130237804,knuck
20140310_130238464,knuck
20140310_130239005,pad
20140310_130239584,knuck
20140310_130240153,knuck
20140310_130240704,pad
20140310_130241403,pad
20140310_130242273,pad
20140310_130243004,knuck
20140310_130243565,knuck
20140310_130244065,knuck
20140310_130245184,pad
20140310_130245854,knuck
20140310_130246394,knuck
20140310_130246784,pad
20140310_130247314,pad
20140310_130247755,knuck
20140310_130248245,knuck
20140310_130248764,knuck
20140310_130249305,knuck
20140310_130249775,pad
20140310_130250265,pad
20140310_130250803,knuck
20140310_130251804,knuck
20140310_130252345,pad
20140310_130252835,pad
20140310_130253363,knuck
20140310_130253853,knuck
20140310_130254425,knuck
20140310_130254854,pad
20140310_130255444,pad
20140310_130256454,knuck
20140310_130257245,knuck
20140310_130258185,pad
20140310_130258835,knuck
20140310_130259283,knuck
20140310_130947034,knuck
20140310_130947539,knuck
20140310_130948026,pad
20140310_130948514,knuck
20140310_130949019,knuck
20140310_130949439,knuck
20140310_130949927,pad
20140310_130950322,knuck
20140310_130950699,pad
20140310_130951187,knuck
20140310_130951947,knuck
20140310_130952384,knuck
20140310_130952760,pad
20140310_130953205,pad
20140310_130953778,knuck
20140310_130954325,knuck
20140310_130954685,knuck
20140310_130955035,knuck
20140310_130955387,knuck
20140310_130955747,knuck
20140310_130956738,pad
20140310_130957106,knuck
20140310_130957559,pad
20140310_130958174,pad
20140310_130958499,pad
20140310_130958927,knuck
20140310_130959398,knuck
20140310_130959750,pad
20140310_131000074,knuck
20140310_131000417,knuck
20140310_131001212,knuck
20140310_131001606,knuck
20140310_131002051,knuck
20140310_131002479,pad
20140310_131002779,knuck
20140310_131003275,pad
20140310_131003677,pad
20140310_131004011,knuck
20140310_131004311,pad
20140310_131004670,pad
20140310_131005473,pad
20140310_131005884,knuck
20140310_131006260,knuck
20140310_131006612,pad
20140310_131007201,knuck
20140310_131007569,knuck
20140310_131007963,pad
20140310_131008296,knuck
20140310_131008672,pad
20140310_131008997,pad
20140310_131009863,knuck
20140310_131010504,knuck
20140310_131010983,knuck
20140310_131011514,pad
20140310_131012093,pad
20140310_131012554,knuck
20140310_131013043,knuck
20140310_131013644,pad
20140310_131014055,pad
20140310_131014624,pad
20140310_131015705,pad
20140310_131016154,knuck
20140310_131016604,knuck
20140310_131017253,knuck
20140310_131018345,knuck
20140310_131019374,pad
20140310_131020784,pad
20140310_131021564,knuck
20140310_131022264,knuck
20140310_131022784,pad
20140310_131023684,knuck
20140310_131024754,pad
20140310_131025424,pad
20140310_131026444,knuck
20140310_131027093,knuck
20140310_131027804,knuck
20140310_131028664,pad
20140310_131029574,knuck
20140310_131030094,pad
20140310_131030743,knuck
20140310_131031624,knuck
20140310_131032173,pad
20140310_131032704,pad
20140310_131033274,knuck
20140310_131033764,knuck
20140310_131034405,knuck
20140310_131034914,knuck
20140310_131035433,knuck
20140310_131036193,knuck
20140310_131036794,knuck
20140310_131037574,knuck
20140310_131038134,pad
20140310_131038784,knuck
20140310_131039384,knuck
20140310_131039864,knuck
20140310_131040465,knuck
20140310_131040983,pad
20140310_131041495,knuck
20140310_131042133,pad
20140310_131042674,knuck
20140310_131043864,pad
20140310_131044064,knuck
20140310_131044274,pad
20140310_131044443,knuck
20140310_131045134,knuck
20140310_131045624,pad
20140310_131046074,pad
20140310_131046534,pad
20140310_131047103,knuck
20140310_131047284,knuck
20140310_131047444,knuck
20140310_131047604,pad
20140310_131048095,pad
20140310_131048444,pad
20140310_131048854,knuck
20140310_131049224,knuck
20140310_131049724,knuck
20140310_131049904,pad
20140310_131050083,pad
20140310_131050244,knuck
20140310_131051465,knuck
20140310_131051864,knuck
20140310_131052263,pad
20140310_131052673,knuck
20140310_131053154,pad
20140310_131053323,pad
20140310_131053485,knuck
20140310_131053634,pad
20140310_131054205,pad
20140310_131054545,pad
20140310_131055394,pad
20140310_131056295,pad
20140310_131056893,knuck
20140310_131057064,knuck
20140310_131057224,pad
20140310_131057394,knuck
20140310_131058015,knuck
20140310_131058404,pad
20140310_131058824,pad
20140310_131059164,knuck
20140310_131059784,knuck
20140310_131059954,knuck
20140310_131100123,knuck
20140310_131100264,knuck
20140310_131100834,knuck
20140310_131101275,knuck
20140310_131101763,pad
20140310_131102164,knuck
20140310_131102654,knuck
20140310_131102905,knuck
20140310_131103133,pad
20140310_131103414,knuck
20140310_131104104,knuck
20140310_131104824,pad
20140310_131105194,pad
20140310_131105673,knuck
20140310_162604867,pad
20140310_162605311,knuck
20140310_162605669,pad
20140310_162605934,knuck
20140310_162606446,knuck
20140310_162606761,knuck
20140310_162607138,knuck
20140310_162607555,pad
20140310_162607854,pad
20140310_162609679,pad
20140310_162610633,knuck
20140310_162610950,knuck
20140310_162611257,pad
20140310_162611607,knuck
20140310_162611982,knuck
20140310_162612341,pad
20140310_162612598,knuck
20140310_162612973,pad
20140310_162613247,knuck
20140310_162613546,knuck
20140310_162614783,knuck
20140310_162614945,pad
20140310_162615168,pad
20140310_162615331,knuck
20140310_162615621,knuck
20140310_162615826,pad
20140310_162616049,pad
20140310_162616297,pad
20140310_162616476,knuck
20140310_162616767,knuck
20140310_162617724,pad
20140310_162617921,pad
20140310_162618083,pad
20140310_162618345,knuck
20140310_162618648,pad
20140310_162618827,pad
20140310_162618999,pad
20140310_162619255,pad
20140310_162619477,knuck
20140310_162620373,knuck
20140310_162621269,knuck
20140310_162621449,knuck
20140310_162621671,knuck
20140310_162621919,pad
20140310_162622142,knuck
20140310_162622297,knuck
20140310_162622570,knuck
20140310_162622810,knuck
20140310_162622999,pad
20140310_162623391,pad
20140310_162624231,pad
20140310_162624661,pad
20140310_162625101,knuck
20140310_162625681,knuck
20140310_162626111,knuck
20140310_162626740,knuck
20140310_162627452,pad
20140310_162628011,knuck
20140310_162628521,knuck
20140310_162629081,knuck
20140310_162629961,knuck
20140310_162630511,knuck
20140310_162631091,knuck
20140310_162631601,knuck
20140310_162632090,pad
20140310_162632661,knuck
20140310_162633401,knuck
20140310_162634182,pad
20140310_162635201,knuck
20140310_162635881,pad
20140310_162636780,knuck
20140310_162637411,knuck
20140310_162637922,pad
20140310_162638871,knuck
20140310_162639341,knuck
20140310_162640281,pad
20140310_162640781,pad
20140310_162641141,knuck
20140310_162641642,pad
20140310_162642202,pad
20140310_162643061,pad
20140310_162643710,knuck
20140310_162644251,pad
20140310_162644721,knuck
20140310_162645272,knuck
20140310_162645841,knuck
20140310_162646441,pad
20140310_162647071,knuck
20140310_162647752,pad
20140310_162648552,pad
20140310_162649501,pad
20140310_162649931,pad
20140310_162650531,knuck
20140310_162651580,pad
20140310_162652222,knuck
20140310_162654901,pad
20140310_162655431,pad
20140310_162656192,pad
20140310_162656851,pad
20140310_162657661,knuck
20140310_162659341,knuck
20140310_162700140,knuck
20140310_162701180,knuck
20140310_162701671,pad
20140310_162702141,knuck
20140310_162702581,knuck
20140310_162703022,knuck
20140310_162703461,pad
20140310_162703871,knuck
20140310_162704272,pad
20140310_162704700,pad
20140310_162705132,pad
20140310_162705622,knuck
20140310_162706001,pad
20140310_162706462,pad
20140310_162707292,pad
20140310_162707731,pad
20140310_162708221,pad
20140310_162708671,knuck
20140310_162709101,pad
20140310_162709621,pad
20140310_162710041,knuck
20140310_162710521,pad
20140310_162710921,knuck
20140310_162711371,knuck
20140310_162711742,pad
20140310_162712142,pad
20140310_162712522,pad
20140310_162712911,knuck
20140310_162713282,pad
20140310_162713671,knuck
20140310_162714031,pad
20140310_162714441,knuck
20140310_162715311,pad
20140310_162715741,knuck
20140310_162716071,pad
20140310_162716481,pad
20140310_162717241,pad
20140310_162717661,pad
20140310_162718061,knuck
20140310_162718451,pad
20140310_162718862,knuck
20140310_162719251,knuck
20140310_162719712,knuck
20140310_162720151,knuck
20140310_162720990,knuck
20140310_162721452,knuck
20140310_162721841,knuck
20140310_162722291,knuck
20140310_162722722,pad
20140310_162723161,knuck
20140310_162723581,pad
20140310_162723951,knuck
20140310_162724330,knuck
20140310_162724652,knuck
20140310_162725061,pad
20140310_163150920,knuck
20140310_163151425,pad
20140310_163151818,pad
20140310_163152288,knuck
20140310_163152758,knuck
20140310_163153246,knuck
20140310_163153630,knuck
20140310_163154126,knuck
20140310_163154493,knuck
20140310_163154998,knuck
20140310_163155749,pad
20140310_163156040,pad
20140310_163156382,knuck
20140310_163156724,knuck
20140310_163157040,knuck
20140310_163157271,pad
20140310_163157648,knuck
20140310_163157854,pad
20140310_163158357,pad
20140310_163158622,knuck
20140310_163159443,pad
20140310_163159878,knuck
20140310_163200160,pad
20140310_163200486,pad
20140310_163200674,pad
20140310_163200948,pad
20140310_163201350,knuck
20140310_163201607,pad
20140310_163202009,knuck
20140310_163202325,knuck
20140310_163203102,pad
20140310_163203392,knuck
20140310_163203785,knuck
20140310_163204118,pad
20140310_163204376,knuck
20140310_163204692,pad
20140310_163205034,pad
20140310_163205572,knuck
20140310_163205973,pad
20140310_163206247,knuck
20140310_163207049,pad
20140310_163207348,knuck
20140310_163207622,pad
20140310_163208169,knuck
20140310_163208391,pad
20140310_163208742,knuck
20140310_163209041,knuck
20140310_163209306,knuck
20140310_163209530,pad
20140310_163209768,pad
20140310_163210611,pad
20140310_163211301,pad
20140310_163211851,pad
20140310_163212570,pad
20140310_163213251,knuck
20140310_163213752,knuck
20140310_163214322,knuck
20140310_163214941,knuck
20140310_163215512,knuck
20140310_163216281,knuck
20140310_163217331,pad
20140310_163217920,knuck
20140310_163218391,pad
20140310_163218860,pad
20140310_163219422,pad
20140310_163219880,pad
